machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,operating_hours,vibration,pressure,failure
Type A,293.3021430098425,303.226212611119,1239.0210896693907,21.647679235549678,138,3408.3048177171763,2.771447270828793,45.79087489306977,0
Type B,310.1294108722177,319.96019196952733,1351.7108731654796,44.993195683537884,198,2180.8885446759823,2.61742367651363,59.58379917210541,0
Type C,298.9050496459969,305.5635284906047,1504.9125237841424,36.68819605947851,121,4743.088607597892,3.0419730912683676,48.1998967829567,0
Type B,311.4824786572882,321.2473480509651,1303.4284695868794,38.688971440447034,66,4566.433587864325,3.010129031269888,45.63877040877003,0
Type C,296.40454617499563,303.34416166740596,1524.0142847793607,45.56177755731012,132,2455.8109731301424,2.4799359322782735,56.671362971974894,0
Type A,302.03843640792047,312.7185336649388,1258.635830522034,35.436075701744016,181,3199.2743678162465,1.482223292435692,56.599768333879894,0
Type A,316.7487370611277,325.803738530633,1084.7520277482445,37.31148028656329,170,3274.914330645784,2.3609554680126226,55.37342050409405,0
Type C,292.598292787357,298.81978105459063,1704.8515302161989,38.998804830634135,42,2343.4811995004175,2.4880266132807085,60.02290888839366,0
Type B,286.7152985007016,300.68287585950395,1381.396351158539,54.69753937985016,234,1633.2037322377328,2.671605539891667,61.11496422343574,0
Type B,309.0061309190106,320.7134928390963,1290.7415866940273,40.300696041135815,71,2829.407348087664,2.057466912867514,65.28810537435591,0
Type B,294.21233626224847,302.42008532567945,1226.5382146756403,27.6432641918504,204,3143.597659748808,3.184540671045168,46.66759901185915,0
Type B,299.85505545125636,310.4370276393976,1605.7589936826,28.04121518858885,77,2058.766666635981,2.5081716509889955,65.51411371815158,0
Type C,295.8985725268389,305.5632824408311,1843.726927866992,41.392299216596015,15,3676.977764085479,1.9477015913127245,68.17618042786904,0
Type A,301.8771394666872,308.4067757176341,1399.231534748464,28.705719993090213,249,4662.85630331634,2.2250632967549917,52.43638988483576,0
Type C,293.3462465496998,303.62823146578444,1446.1091563343546,24.376965130758393,147,4342.116146165268,3.657125592380098,43.32055821848776,0
Type C,298.74041938481685,306.25637236558737,1767.9079599722681,46.35535990934011,53,3373.3143468412813,2.898626735767899,45.31550760851617,0
Type B,303.14870728589574,309.3689719434153,1047.3885739104219,46.84498402868645,0,1659.5883034788033,3.1290739333386424,51.76704033346402,0
Type B,292.94183779608016,296.45076847501406,1991.7171607281666,36.318634661061466,32,4215.702340659048,1.8750478181719514,69.09899113215195,0
Type A,295.0994117924788,303.6649823783243,2111.0250755815923,42.93659291151709,42,3646.392169064558,2.0867021846897194,55.11956000142225,0
Type C,297.5683201648103,309.83620280314517,823.4156176449793,41.881216441955004,231,3924.3511092180206,2.091146616471253,50.67971118273731,0
Type B,289.99829196041605,297.21965454690064,1475.6241927708109,46.024193859690854,44,5436.102800302514,2.610636242553173,50.20218419149892,0
Type A,297.04207312040876,317.1249078890406,1320.263242032609,46.04749903939799,40,2675.1883704693464,2.3955989013486647,45.740943724959465,0
Type B,300.8315757793203,314.3743183939312,1433.8070572738166,13.942114124727741,209,625.1840668779573,2.2063033532457874,61.12203220776273,0
Type C,297.203157408881,312.4204779395229,1395.4037325960192,37.595010415176056,219,2446.545422190243,2.2815582444979277,54.35551878696641,0
Type A,298.10036454947794,311.28133659777296,1702.9397746198397,45.17904188178133,52,3986.045068267821,2.023578887994958,69.69880656833703,0
Type A,299.8606883036539,317.27214820340816,1471.8575232580024,35.89543408960986,162,3526.9259017480404,2.392096427859154,59.39746577498515,0
Type C,295.40979576297383,302.2617878290837,1272.2731964500108,40.36202639259827,133,2284.3638704013183,3.1679293503002484,60.80955421240089,0
Type A,304.83743796106813,304.5944884184336,1456.953709676219,47.50699981678078,144,2080.2826168235697,1.5921163890701475,53.305266184801255,0
Type C,310.0518468736124,318.2673444402009,1628.6960592406024,40.80925233252162,77,3145.3909841826044,2.707887660181138,47.36278763278558,0
Type C,296.7493372546319,308.98221155682205,1204.0696680586796,55.079194172348664,187,2253.9053301181943,3.328055616927774,48.88493313769574,0
Type C,303.39638762034394,314.00245550733587,1088.441577757505,51.26986252281121,220,4020.633418254525,2.39008774086066,45.415271392776425,0
Type C,298.3226799119575,309.4245703558286,1998.18570020883,38.81435847028566,181,3088.573111373731,2.1826743825124626,61.37276303872664,0
Type A,302.5584114152695,317.842051425949,1339.3933300728909,38.019538292752216,225,2872.882115668288,3.0545388915703535,52.305593689278794,0
Type A,310.9604567184228,322.48868701627276,1465.6617532701193,11.496758947986354,27,2741.7235970769934,1.909466873878694,61.66750377714446,0
Type B,303.5606168011267,316.75626851149076,1400.5511485436068,36.73497803109474,164,3763.122726580594,2.4863850820367617,55.95140081615295,0
Type B,287.5860982283322,293.8278472609212,1637.0219260205356,26.467311072894734,249,3542.6092237600355,1.8760935397685636,52.95027150960688,0
Type C,303.1779694201287,308.79639466326455,1943.197480772761,42.21229542000623,133,3701.957269862594,1.377939417985432,46.81278015522015,0
Type C,308.6300462031631,325.08650189526105,1644.983460432321,41.52870711120002,235,3680.1294438058117,2.4088094411231227,57.11142913073874,0
Type B,298.44882681001326,308.85243295060155,1120.4087131150022,46.95855756026778,87,3427.8044634032935,1.74196296203981,53.46956888487244,0
Type C,306.96944364282484,314.47652690904033,1153.9691432478676,53.96670471948191,224,2466.8694165419092,2.4929976920024988,61.31528749568795,0
Type B,295.1691912119364,302.6836132377479,1400.258806168271,39.73730570328031,234,2769.619873268738,3.169017774628424,49.99212526887081,0
Type B,289.60122588334406,297.00473339679104,1432.9417001166833,62.80416311923196,155,3105.325094861063,3.612553244007774,59.31275441447925,0
Type B,300.98818313182846,308.1523470476451,1069.51218261335,42.32451445219904,176,5565.195238088322,2.556117570365925,66.48593891355776,0
Type B,287.7046629547758,292.57207174436115,1704.8352300436102,26.89783606283367,130,2151.1636795831882,3.1115294991853597,56.907891402618034,0
Type A,298.32160290974485,302.3199213008628,1228.4198605296303,34.3792812488988,79,3081.0234966831094,2.73937759006398,60.49704016919317,0
Type C,309.0078958385185,318.22787832790084,1873.3253905314389,36.27253299692178,134,3598.2670601104887,2.2701318316749646,59.003231723243054,0
Type B,286.631659659776,294.2599561784944,1955.15814930143,45.92127151153379,240,3196.6672467275075,1.3451341876414633,68.28664039162265,0
Type C,291.0435224286027,305.4721595703759,1437.9366168419556,30.527500997706994,3,4573.9695414377375,3.475895396249271,57.6009229518568,0
Type B,292.77577428386894,303.94808089693663,1609.7431601045462,37.02024117190604,51,3191.5020694971336,1.8705386864313263,59.89971196214857,0
Type C,299.55676098202326,310.6180317023352,1192.0131944789496,38.38959719203913,124,3265.4586008493907,3.3296625468506615,54.7460678003883,0
Type C,297.43998250047656,304.46750087025873,1655.9190816197786,35.51879192344457,84,4314.628513616317,2.8220845775573506,49.579280250220684,0
Type B,309.7939546718726,319.3098410087527,1375.4518941414076,48.114153816797185,155,5310.7116629183765,1.9143923288515845,46.542770200231814,0
Type B,306.6804383036419,318.12444271816764,1228.1911696029117,46.41321388465356,90,4907.498373948328,2.687199017091372,63.86846845945672,0
Type A,303.4669106224802,316.3316935813309,1427.666252936754,51.66567135103959,164,3363.3461158908563,3.779746636771198,47.94148440060222,0
Type C,301.0194122004072,310.64384489433377,1383.5629978986592,36.689748188888004,26,3450.485788267597,3.4213915485182627,60.22105149848402,0
Type C,302.7526084388938,317.0691035561906,1418.7101492490615,52.02527567647902,83,3546.719244784204,2.192372166319331,57.91211641268633,0
Type C,293.96612351280635,303.9980807484381,1737.4199757040897,26.360029140229543,173,3646.9994084625855,2.072811545089191,61.42449741427012,0
Type C,306.0004724748963,319.17186094896704,1303.673101841067,26.11615699010143,117,2652.6518856521852,2.560124822389643,51.39701584191747,0
Type C,292.21569021948557,300.25628138512894,1933.755749943469,27.86198313908787,178,4436.593798855439,2.400691762618098,49.46489059861753,0
Type C,305.8476389573156,308.597285491041,1168.7350917936615,40.09211692632089,159,3706.6091277227865,3.219842431385638,57.648602866698305,0
Type B,308.3029975148318,319.3764334669059,1903.857568294649,52.02378116577756,82,3455.1438111846865,2.943753481853083,52.95360828754741,0
Type A,301.47605221461663,314.37734846720315,1245.8723445233265,33.9785791936037,107,2228.8546234409273,1.4846550390829467,46.38280164375605,0
Type A,298.7665085872662,311.0678979144964,1499.746691865846,35.23306595035563,241,3562.2862084906124,2.7752051532543467,68.56967879638242,0
Type A,302.8021693581677,314.49091600391745,1377.4509716304951,37.83982044690662,240,1606.7876967791947,2.392545423479579,49.460142838262186,0
Type B,279.96937140929526,288.5750235454753,1414.0678321155362,45.728281233876544,8,2918.350655967768,2.52226488161684,48.044571016104896,0
Type C,302.11580752939824,308.8888225236159,1700.3393090888871,35.223746966454264,176,2936.9022935208013,2.6493658085563956,53.305049622744356,0
Type B,299.2065220151213,311.41343509129644,1874.9566993072026,34.665830420834986,122,3786.995193087619,3.219237403165961,63.7700099841054,0
Type A,299.6456032086011,311.35139287339416,1797.6311762389105,26.546047366423096,0,5379.850024945295,3.0866757781276126,39.83285469813468,0
Type A,304.9457275902848,312.70213122690944,1398.7859169145381,34.28278888822879,158,4071.907465665437,2.0501543555876225,63.18918530202814,0
Type C,299.4766175490469,313.91431430581514,1546.0638056011383,51.77461752935333,5,4948.402072635613,2.4648328193861984,48.61968548980588,0
Type C,292.01855200344187,298.48708994525145,1304.4805315829094,40.90926008478477,79,4145.212173103577,2.230887164285673,56.85167668075778,0
Type B,299.01018130422233,306.67608778905816,1252.1124218563264,32.601454897520846,172,4625.053489687615,1.4908924186560413,50.2679512679334,0
Type C,300.47288838856576,317.0185892379324,1213.4247735678327,52.361439727289344,203,5357.1273529431055,2.4343776954393457,68.94341797801404,0
Type C,300.80453738106706,314.2788651320027,1390.6066732539678,34.14786497939813,103,2768.163167697745,3.606852656535458,55.87234060649646,0
Type C,301.13343557099546,309.7013983474314,1562.4014077537356,54.199555794824654,202,2702.8955658684968,1.4727739637501518,50.04335914761135,0
Type C,307.27558331442987,318.4251061530041,1022.0462100621238,54.036069779001004,209,4168.810900477321,2.48556292380396,52.892360747136166,0
Type B,292.397758128761,303.0169271068563,1488.4115743548086,40.560116263746686,111,3496.3215459377543,2.466317112754195,55.62745952431181,0
Type B,301.229903193154,300.2474477332445,1879.0062811373812,25.014504726283125,43,3720.353832806961,2.6726412830585917,56.2437362543354,0
Type B,309.0295078903277,315.4036120924342,1780.4777672685314,62.89500615345755,164,3251.3331078926394,1.9223650255636417,58.07133738464925,0
Type A,287.8577195214396,297.65433305300246,1353.7039808683335,43.87276056264546,3,2903.7412829752825,1.6449336455200276,54.9901677462238,0
Type B,301.2575267654604,309.83108085922316,1150.7817726793035,36.7611297527941,223,5120.764668775026,1.6728414059232244,45.359863083738986,0
Type B,295.9023504861887,306.8907607455104,1614.9575766162066,49.561279147750554,97,2400.1388861800856,3.298560254998887,52.61812630368837,0
Type B,297.40502730868826,311.9229565604799,920.6429374481249,47.023027870213475,190,4186.392259241544,1.9103884153828858,59.24660862388601,0
Type B,293.6663474774991,302.38020433888335,1777.5385289706694,53.1093834988644,184,4024.22828573045,2.2002626850080964,50.31082035534699,0
Type B,298.8131449900969,304.5825258056054,1446.6031355291898,33.376522113201034,118,1920.986702429756,3.762779559167784,59.709468957888646,0
Type B,312.8887893009883,324.1881959350325,1957.82508014435,43.18473412774392,242,2669.219670006406,2.0594466059341263,55.22202693070467,0
Type A,291.1489874717595,299.84249413748825,1068.2586286058836,28.14129769755063,199,2837.3094390501324,2.7054397587705554,53.47581890263457,0
Type B,291.8127299826482,301.1884759793606,1729.5365563019584,46.66334395741234,220,4064.5841133165914,3.138287005975304,63.35900724777714,0
Type B,290.88645800885547,299.71936313224313,1474.8727907964503,39.770546303728125,23,3132.9648940694487,3.109432112187546,42.83307988931003,0
Type C,312.0919280063967,331.05927920644064,1417.23736713198,42.81009255486812,121,3414.410193389195,1.7010541857737915,50.272753712147455,0
Type B,296.763622061351,297.8008050173592,1157.5391336969637,38.5365027615953,237,2042.3526430152724,2.071988531379101,63.62700096775143,0
Type B,299.8205265775663,308.2671909650357,1648.9369766779291,37.49011179411639,203,5825.9117167153145,2.681418385751191,67.81034414207474,0
Type A,297.18051941225633,307.16576330966274,1669.0343461942145,31.31768825985286,113,3571.195618739497,3.6574104744299754,71.00194739270191,0
Type A,293.3890398511784,300.26446988204725,1946.2819504914723,47.90430214684233,17,3999.000897296944,2.0430936048152826,55.35248871236813,0
Type B,298.35394547369896,311.9532488022121,1752.012565715148,54.89704036741438,70,2959.3745114347776,2.2038322095333536,58.2052816573088,0
Type B,317.2077052401559,330.46073595503447,1351.5261677610663,34.433316410899145,143,2847.372672932149,2.751744652840603,60.72199479064967,0
Type B,309.74449644681977,319.5534779728656,1249.0343540956212,45.535405049710945,160,5412.684654953531,2.871794936409026,63.925526905107986,0
Type B,294.0294352754541,302.9467402540793,1157.8771416194033,44.32183624660242,231,1583.278392993371,2.908152402581642,57.19164354272333,0
Type C,304.5330187214318,314.0851913845052,1868.3060864098675,40.080978113488584,23,3778.6470684307765,1.9921864810991199,61.48304246412247,0
Type A,294.17934059133535,303.7601939767441,1305.4564289305335,24.734042666352835,99,2288.496108892107,2.180771117839357,58.218416603111656,0
Type A,287.56542652807644,297.2519344155734,1870.0574672428268,26.984026488894074,68,3094.998845602995,2.629300719881181,58.65556759335863,0
Type A,307.1365764236524,316.3845800175852,1631.2680102155166,32.190180488484295,240,2861.905532325979,3.257386787576969,48.57141534169944,0
Type A,308.1206499265049,319.13044718487447,1582.47572039849,18.609952764280685,41,2514.022316580752,2.3569095507289437,52.69550396436643,0
Type C,307.3223657573353,320.3352140166468,1423.2829218599254,54.08030729905615,55,3535.4417297063274,2.4866188599497083,51.34061561345526,0
Type A,296.710943255463,301.7899026650687,1665.1682282505626,43.67703229179713,74,931.9708526939344,1.8844429377163543,46.67773182495035,0
Type B,298.8325698619861,304.6299142650535,1496.1323092907994,39.700389516008784,26,3184.5115180813027,3.6179360991353455,43.43876343052359,0
Type A,305.24835887560687,308.2542867576728,1407.6966771327975,18.097641807321715,160,3409.710024650025,2.592557768285026,52.03460750985496,0
